0,0,0,0,3,out
0,0,1,0,3,out
0,0,2,0,3,out
0,0,3,0,3,out
0,0,4,0,3,out
0,0,5,0,3,out
0,0,6,0,3,out
0,0,7,0,3,out
0,0,8,0,3,out
0,0,9,0,3,out
0,1,0,1,3,out
0,1,1,1,3,out
0,1,2,1,3,out
0,1,3,1,3,out
0,1,4,1,3,out
0,1,5,1,3,out
0,1,6,1,3,out
0,1,7,1,3,out
0,1,8,1,3,out
0,1,9,1,3,out
0,2,0,2,0,out
0,2,1,2,0,out
0,2,2,2,0,out
0,2,3,2,0,out
0,2,4,2,0,out
0,2,5,2,0,out
0,2,6,2,0,out
0,2,7,2,0,out
0,2,8,2,0,out
0,2,9,2,0,out
0,3,0,3,4,out
0,3,1,3,4,out
0,3,2,3,4,out
0,3,3,3,4,out
0,3,4,3,4,out
0,3,5,3,4,out
0,3,6,3,4,out
0,3,7,3,4,out
0,3,8,3,4,out
0,3,9,3,4,out
0,4,0,4,3,out
0,4,1,4,3,out
0,4,2,4,3,out
0,4,3,4,3,out
0,4,4,4,3,out
0,4,5,4,3,out
0,4,6,4,3,out
0,4,7,4,3,out
0,4,8,4,3,out
0,4,9,4,3,out
0,5,0,5,2,out
0,5,1,5,2,out
0,5,2,5,2,out
0,5,3,5,2,out
0,5,4,5,2,out
0,5,5,5,2,out
0,5,6,5,2,out
0,5,7,5,2,out
0,5,8,5,2,out
0,5,9,5,2,out
0,6,0,6,0,out
0,6,1,6,0,out
0,6,2,6,0,out
0,6,3,6,0,out
0,6,4,6,0,out
0,6,5,6,0,out
0,6,6,6,0,out
0,6,7,6,0,out
0,6,8,6,0,out
0,6,9,6,0,out
0,7,0,7,2,out
0,7,1,7,2,out
0,7,2,7,2,out
0,7,3,7,2,out
0,7,4,7,2,out
0,7,5,7,2,out
0,7,6,7,2,out
0,7,7,7,2,out
0,7,8,7,2,out
0,7,9,7,2,out
0,8,0,8,1,out
0,8,1,8,1,out
0,8,2,8,1,out
0,8,3,8,1,out
0,8,4,8,1,out
0,8,5,8,1,out
0,8,6,8,1,out
0,8,7,8,1,out
0,8,8,8,1,out
0,8,9,8,1,out
0,9,0,9,3,out
0,9,1,9,3,out
0,9,2,9,3,out
0,9,3,9,3,out
0,9,4,9,3,out
0,9,5,9,3,out
0,9,6,9,3,out
0,9,7,9,3,out
0,9,8,9,3,out
0,9,9,9,3,out
0,10,0,10,2,out
0,10,1,10,2,out
0,10,2,10,2,out
0,10,3,10,2,out
0,10,4,10,2,out
0,10,5,10,2,out
0,10,6,10,2,out
0,10,7,10,2,out
0,10,8,10,2,out
0,10,9,10,2,out
0,11,0,11,3,out
0,11,1,11,3,out
0,11,2,11,3,out
0,11,3,11,3,out
0,11,4,11,3,out
0,11,5,11,3,out
0,11,6,11,3,out
0,11,7,11,3,out
0,11,8,11,3,out
0,11,9,11,3,out
0,12,0,12,2,out
0,12,1,12,2,out
0,12,2,12,2,out
0,12,3,12,2,out
0,12,4,12,2,out
0,12,5,12,2,out
0,12,6,12,2,out
0,12,7,12,2,out
0,12,8,12,2,out
0,12,9,12,2,out
0,13,0,13,0,out
0,13,1,13,0,out
0,13,2,13,0,out
0,13,3,13,0,out
0,13,4,13,0,out
0,13,5,13,0,out
0,13,6,13,0,out
0,13,7,13,0,out
0,13,8,13,0,out
0,13,9,13,0,out
0,14,0,14,2,out
0,14,1,14,2,out
0,14,2,14,2,out
0,14,3,14,2,out
0,14,4,14,2,out
0,14,5,14,2,out
0,14,6,14,2,out
0,14,7,14,2,out
0,14,8,14,2,out
0,14,9,14,2,out
0,15,0,15,1,out
0,15,1,15,1,out
0,15,2,15,1,out
0,15,3,15,1,out
0,15,4,15,1,out
0,15,5,15,1,out
0,15,6,15,1,out
0,15,7,15,1,out
0,15,8,15,1,out
0,15,9,15,1,out
0,16,0,16,2,out
0,16,1,16,2,out
0,16,2,16,2,out
0,16,3,16,2,out
0,16,4,16,2,out
0,16,5,16,2,out
0,16,6,16,2,out
0,16,7,16,2,out
0,16,8,16,2,out
0,16,9,16,2,out
0,17,0,17,4,out
0,17,1,17,4,out
0,17,2,17,4,out
0,17,3,17,4,out
0,17,4,17,4,out
0,17,5,17,4,out
0,17,6,17,4,out
0,17,7,17,4,out
0,17,8,17,4,out
0,17,9,17,4,out
0,18,0,18,0,out
0,18,1,18,0,out
0,18,2,18,0,out
0,18,3,18,0,out
0,18,4,18,0,out
0,18,5,18,0,out
0,18,6,18,0,out
0,18,7,18,0,out
0,18,8,18,0,out
0,18,9,18,0,out
0,19,0,19,0,out
0,19,1,19,0,out
0,19,2,19,0,out
0,19,3,19,0,out
0,19,4,19,0,out
0,19,5,19,0,out
0,19,6,19,0,out
0,19,7,19,0,out
0,19,8,19,0,out
0,19,9,19,0,out
0,0,0,0,3,coming
0,1,0,1,3,coming
0,2,0,2,0,coming
0,3,0,3,4,coming
0,4,0,4,3,coming
0,5,0,5,2,coming
0,6,0,6,0,coming
0,7,0,7,2,coming
0,8,0,8,1,coming
0,9,0,9,3,coming
0,10,0,10,2,coming
0,11,0,11,3,coming
0,12,0,12,2,coming
0,13,0,13,0,coming
0,14,0,14,2,coming
0,15,0,15,1,coming
0,16,0,16,2,coming
0,17,0,17,4,coming
0,18,0,18,0,coming
0,19,0,19,0,coming
100,0,0,0,3,in
100,1,0,1,3,in
100,2,0,2,0,in
100,3,0,3,4,in
100,4,0,4,3,in
100,5,0,5,2,in
100,6,0,6,0,in
100,7,0,7,2,in
100,8,0,8,1,in
100,9,0,9,3,in
100,10,0,10,2,in
100,11,0,11,3,in
100,12,0,12,2,in
100,13,0,13,0,in
100,14,0,14,2,in
100,15,0,15,1,in
100,16,0,16,2,in
100,17,0,17,4,in
100,18,0,18,0,in
100,19,0,19,0,in
356,19,0,19,0,going
356,18,0,18,0,going
356,17,0,17,4,going
356,16,0,16,2,going
356,15,0,15,1,going
356,14,0,14,2,going
356,13,0,13,0,going
356,12,0,12,2,going
356,10,0,10,2,going
356,8,0,8,1,going
356,7,0,7,2,going
356,6,0,6,0,going
356,5,0,5,2,going
356,3,0,3,4,going
356,2,0,2,0,going
356,2,1,2,0,coming
356,3,1,3,4,coming
356,5,1,5,2,coming
356,6,1,6,0,coming
356,7,1,7,2,coming
356,8,1,8,1,coming
356,10,1,10,2,coming
356,12,1,12,2,coming
356,13,1,13,0,coming
356,14,1,14,2,coming
356,15,1,15,1,coming
356,16,1,16,2,coming
356,17,1,17,4,coming
356,18,1,18,0,coming
356,19,1,19,0,coming
357,11,0,11,3,going
357,9,0,9,3,going
357,4,0,4,3,going
357,1,0,1,3,going
357,0,0,0,3,going
357,0,1,0,3,coming
357,1,1,1,3,coming
357,4,1,4,3,coming
357,9,1,9,3,coming
357,11,1,11,3,coming
456,2,0,2,0,out
456,2,1,2,0,in
456,3,0,3,4,out
456,3,1,3,4,in
456,5,0,5,2,out
456,5,1,5,2,in
456,6,0,6,0,out
456,6,1,6,0,in
456,7,0,7,2,out
456,7,1,7,2,in
456,8,0,8,1,out
