5441,2,2,0,1402,branch_to
5442,2,2,0,1402,blocked
5468,18,18,0,1533,branch_from
5468,18,18,0,0,branch_to
5542,2,2,0,1402,unblocked
5585,14,14,2,1682,branch_from
5585,14,14,2,1166,branch_to
5585,16,16,2,1682,branch_from
5585,16,16,2,1166,branch_to
5593,10,10,2,1682,branch_from
5593,10,10,2,1166,branch_to
5593,12,12,2,1682,branch_from
5593,12,12,2,1166,branch_to
5617,5,5,2,1682,branch_from
5617,5,5,2,1166,branch_to
5617,7,7,2,1682,branch_from
5617,7,7,2,1166,branch_to
5618,5,5,2,1166,blocked
5630,5,5,2,1166,unblocked
5673,2,2,0,1533,branch_from
5673,2,2,0,0,branch_to
5704,6,6,0,1401,branch_from
5704,6,6,0,1533,branch_to
5705,6,6,0,1533,branch_from
5705,6,6,0,0,branch_to
5821,3,3,4,500,branch_from
5821,3,3,4,503,branch_to
5821,17,17,4,500,branch_from
5821,17,17,4,503,branch_to
5822,3,3,4,503,branch_from
5822,3,3,4,0,branch_to
5822,17,17,4,503,branch_from
5822,17,17,4,0,branch_to
5897,19,19,0,512,blocked
5902,13,13,0,512,blocked
5924,11,24,4,500,branch_from
5924,11,24,4,503,branch_to
5925,11,24,4,503,branch_from
5925,11,24,4,0,branch_to
5930,1,25,4,501,branch_from
5930,1,25,4,0,branch_to
5931,1,25,4,0,blocked
5969,18,18,0,500,branch_from
5969,18,18,0,1402,branch_to
5997,19,19,0,512,unblocked
6002,13,13,0,512,unblocked
6031,1,25,4,0,unblocked
6101,18,18,0,1533,branch_from
6101,18,18,0,0,branch_to
6102,14,14,2,1682,branch_from
6102,14,14,2,1166,branch_to
6102,16,16,2,1682,branch_from
6102,16,16,2,1166,branch_to
6110,10,10,2,1682,branch_from
6110,10,10,2,1166,branch_to
6110,12,12,2,1682,branch_from
6110,12,12,2,1166,branch_to
6134,7,7,2,1682,branch_from
6134,7,7,2,1166,branch_to
6146,5,5,2,1682,branch_from
6146,5,5,2,1166,branch_to
6174,2,2,0,500,branch_from
6174,2,2,0,1402,branch_to
6175,2,2,0,1402,blocked
6206,6,6,0,500,branch_from
6206,6,6,0,1402,branch_to
6250,15,15,1,1129,branch_from
6250,15,15,1,0,branch_to
6251,8,8,1,1129,branch_from
6251,8,8,1,0,branch_to
6275,2,2,0,1402,unblocked
6303,0,20,1,1129,branch_from
6303,0,20,1,0,branch_to
6323,3,3,4,500,branch_from
6323,3,3,4,503,branch_to
6323,17,17,4,500,branch_from
6323,17,17,4,503,branch_to
6324,3,3,4,503,branch_from
6324,3,3,4,0,branch_to
6324,17,17,4,503,branch_from
6324,17,17,4,0,branch_to
6338,6,6,0,1533,branch_from
6338,6,6,0,0,branch_to
6344,9,23,1,1129,branch_from
6344,9,23,1,0,branch_to
6345,9,23,1,0,blocked
6346,9,23,1,0,unblocked
6398,4,22,1,1129,branch_from
6398,4,22,1,0,branch_to
6399,4,22,1,0,blocked
6406,2,2,0,1533,branch_from
6406,2,2,0,0,branch_to
6417,4,22,1,0,unblocked
6426,11,24,4,500,branch_from
6426,11,24,4,503,branch_to
6427,11,24,4,503,branch_from
6427,11,24,4,0,branch_to
6532,1,25,4,501,branch_from
6532,1,25,4,0,branch_to
6602,18,18,0,500,branch_from
6602,18,18,0,1402,branch_to
6619,14,14,2,1682,branch_from
6619,14,14,2,1166,branch_to
6619,16,16,2,1682,branch_from
6619,16,16,2,1166,branch_to
6627,10,10,2,1682,branch_from
6627,10,10,2,1166,branch_to
6627,12,12,2,1682,branch_from
6627,12,12,2,1166,branch_to
6651,7,7,2,1682,branch_from
6651,7,7,2,1166,branch_to
6663,5,5,2,1682,branch_from
6663,5,5,2,1166,branch_to
6734,18,18,0,1533,branch_from
6734,18,18,0,0,branch_to
6825,17,17,4,500,branch_from
6825,17,17,4,503,branch_to
6826,3,3,4,501,branch_from
6826,3,3,4,0,branch_to
6826,17,17,4,503,branch_from
6826,17,17,4,0,branch_to
6851,6,6,0,512,blocked
6886,19,19,0,1401,branch_from
6886,19,19,0,1533,branch_to
6887,19,19,0,1533,branch_from
6887,19,19,0,0,branch_to
6891,13,13,0,1401,branch_from
6891,13,13,0,1533,branch_to
6892,13,13,0,1533,branch_from
6892,13,13,0,0,branch_to
6907,2,2,0,500,branch_from
6907,2,2,0,1402,branch_to
6908,2,2,0,1402,blocked
6928,11,24,4,500,branch_from
6928,11,24,4,503,branch_to
6929,11,24,4,503,branch_from
6929,11,24,4,0,branch_to
6951,6,6,0,512,unblocked
7008,2,2,0,1402,unblocked
7034,1,25,4,501,branch_from
7034,1,25,4,0,branch_to
7136,14,14,2,1682,branch_from
7136,14,14,2,1166,branch_to
7136,16,16,2,1682,branch_from
7136,16,16,2,1166,branch_to
7139,2,2,0,1533,branch_from
7139,2,2,0,0,branch_to
7144,10,10,2,1682,branch_from
7144,10,10,2,1166,branch_to
7144,12,12,2,1682,branch_from
7144,12,12,2,1166,branch_to
7168,7,7,2,1682,branch_from
7168,7,7,2,1166,branch_to
7180,5,5,2,1682,branch_from
7180,5,5,2,1166,branch_to
7235,18,18,0,500,branch_from
7235,18,18,0,1402,branch_to
7327,17,17,4,500,branch_from
7327,17,17,4,503,branch_to
7328,3,3,4,501,branch_from
7328,3,3,4,0,branch_to
7328,17,17,4,503,branch_from
7328,17,17,4,0,branch_to
7367,18,18,0,1533,branch_from
7367,18,18,0,0,branch_to
7380,15,15,1,1129,branch_from
7380,15,15,1,0,branch_to
7381,8,8,1,1129,branch_from
7381,8,8,1,0,branch_to
7388,19,19,0,500,branch_from
7388,19,19,0,1402,branch_to
7393,13,13,0,500,branch_from
7393,13,13,0,1402,branch_to
7431,11,24,4,501,branch_from
7431,11,24,4,0,branch_to
7433,0,20,1,1129,branch_from
7433,0,20,1,0,branch_to
7475,9,23,1,1129,branch_from
7475,9,23,1,0,branch_to
7520,19,19,0,1533,branch_from
7520,19,19,0,0,branch_to
7525,13,13,0,1533,branch_from
7525,13,13,0,0,branch_to
7535,1,25,4,500,branch_from
7535,1,25,4,503,branch_to
7536,1,25,4,503,branch_from
7536,1,25,4,0,branch_to
7546,4,22,1,1129,branch_from
7546,4,22,1,0,branch_to
7653,14,14,2,1682,branch_from
7653,14,14,2,1166,branch_to
7653,16,16,2,1682,branch_from
7653,16,16,2,1166,branch_to
7661,10,10,2,1682,branch_from
7661,10,10,2,1166,branch_to
7662,12,12,2,1683,branch_from
7662,12,12,2,0,branch_to
7663,12,12,2,0,blocked
7685,7,7,2,1682,branch_from
7685,7,7,2,1166,branch_to
7698,5,5,2,1683,branch_from
7698,5,5,2,0,branch_to
7699,5,5,2,0,blocked
7763,12,12,2,0,unblocked
7824,5,5,2,0,unblocked
7829,3,3,4,500,branch_from
7829,3,3,4,503,branch_to
7829,17,17,4,500,branch_from
7829,17,17,4,503,branch_to
7830,3,3,4,503,branch_from
7830,3,3,4,0,branch_to
